Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
2023-06-22,23.1365,23.249,22.9877,23.0999,23.0999,6359840,3.048333,23.2467,23.3517,23.7446,2.079353,2023,6,3,2
2023-06-23,22.6882,22.7526,22.6206,22.6851,22.6851,7256648,-1.796024,23.2005,23.3394,23.7253,2.022198,2023,6,4,2
2023-06-26,22.7197,22.948,22.6457,22.8735,22.8735,18603639,0.830592,23.124,23.3194,23.7079,1.862625,2023,6,0,2
2023-06-27,22.7576,22.8225,22.6647,22.7295,22.7295,6739504,-0.629674,23.0294,23.3054,23.6901,1.841853,2023,6,1,2
2023-06-28,22.755,22.8797,22.5874,22.7118,22.7118,8854308,-0.077597,22.9257,23.2952,23.6732,1.826744,2023,6,2,2
2023-06-29,23.6872,23.8482,23.471,23.6315,23.6315,7461389,4.049384,22.9025,23.3033,23.6595,1.992372,2023,6,3,2
2023-06-30,22.8541,23.3564,22.5996,23.0992,23.0992,14302898,-2.252717,22.8629,23.2986,23.6466,2.044979,2023,6,4,2
2023-07-03,23.3249,23.5707,22.9535,23.1981,23.1981,6597404,0.428268,22.8426,23.3015,23.6365,2.033297,2023,7,0,3
2023-07-04,23.3009,23.479,23.1921,23.3698,23.3698,17194866,0.740395,22.8418,23.3045,23.6295,2.030403,2023,7,1,3
2023-07-05,23.8213,23.9065,23.671,23.756,23.756,16862321,1.65248,22.863,23.3184,23.6227,2.061802,2023,7,2,3
2023-07-06,23.8593,23.9691,23.6792,23.7888,23.7888,6105373,0.137807,22.8937,23.3328,23.6131,2.053416,2023,7,3,3
2023-07-07,23.812,23.9504,23.7577,23.8958,23.8958,8079005,0.450099,22.9637,23.3453,23.6044,1.92168,2023,7,4,3
2023-07-10,23.8132,23.8626,23.7011,23.7504,23.7504,6451371,-0.608564,23.0126,23.3547,23.5955,1.919933,2023,7,0,3
2023-07-11,23.8074,23.934,23.7176,23.8441,23.8441,3682025,0.394647,23.0837,23.3688,23.5872,1.874851,2023,7,1,3
2023-07-12,23.5208,23.7864,23.4524,23.7174,23.7174,5293882,-0.531728,23.1431,23.3809,23.5762,1.884115,2023,7,2,3
2023-07-13,24.0488,24.2529,23.7338,23.937,23.937,10663646,0.92595,23.1774,23.3978,23.5684,1.761895,2023,7,3,3
2023-07-14,23.7245,23.937,23.5863,23.7983,23.7983,10856956,-0.579182,23.2203,23.4143,23.5596,1.735653,2023,7,4,3
2023-07-17,23.8479,24.0731,23.7051,23.9297,23.9297,9706321,0.552184,23.3126,23.4349,23.5498,1.468871,2023,7,0,3
2023-07-18,23.8748,24.0673,23.7211,23.9134,23.9134,6766513,-0.068339,23.4073,23.4438,23.5392,1.464218,2023,7,1,3
2023-07-19,24.3382,24.3913,24.2587,24.3118,24.3118,18592288,1.665913,23.5021,23.4567,23.5304,1.45786,2023,7,2,3
2023-07-20,24.2739,24.3582,24.1952,24.2795,24.2795,8531775,-0.132713,23.561,23.471,23.5198,1.322907,2023,7,3,3
2023-07-21,23.6727,23.8295,23.4643,23.6209,23.6209,19002632,-2.712655,23.6078,23.4671,23.5116,1.410759,2023,7,4,3
2023-07-24,23.9393,24.1532,23.8548,24.0682,24.0682,3785769,1.893852,23.6676,23.4747,23.5044,1.454658,2023,7,0,3
2023-07-25,23.662,23.8365,23.5584,23.7325,23.7325,975449,-1.394888,23.7177,23.4672,23.4971,1.489082,2023,7,1,3
2023-07-26,23.4868,23.6139,23.3707,23.4977,23.4977,11380348,-0.989229,23.757,23.4525,23.4922,1.512651,2023,7,2,3
2023-07-27,23.4672,23.63,23.1289,23.2904,23.2904,4008498,-0.882245,23.74,23.4346,23.4854,1.223125,2023,7,3,3
2023-07-28,23.7665,24.0164,23.5277,23.7774,23.7774,9927065,2.090735,23.7739,23.4235,23.4786,1.199717,2023,7,4,3
2023-07-31,23.1125,23.2536,22.8722,23.0126,23.0126,11109233,-3.216194,23.7646,23.4087,23.4684,1.41326,2023,7,0,3
2023-08-01,24.1117,24.1805,24.0392,24.108,24.108,39579782,4.759908,23.8015,23.424,23.4621,1.769557,2023,8,1,3
2023-08-02,24.4329,24.6174,24.296,24.4802,24.4802,13262724,1.544009,23.8377,23.4549,23.4547,1.764936,2023,8,2,3
2023-08-03,24.5209,24.6565,24.4096,24.5451,24.5451,9304058,0.264913,23.8755,23.4858,23.4453,1.765062,2023,8,3,3
2023-08-04,24.4899,24.6508,24.3456,24.5065,24.5065,13635670,-0.157452,23.9061,23.5037,23.4328,1.76524,2023,8,4,3
2023-08-07,24.6531,24.8429,24.4043,24.5937,24.5937,10687701,0.356054,23.9482,23.5075,23.4195,1.756841,2023,8,0,3
2023-08-08,24.9027,25.1211,24.5493,24.7665,24.7665,6927107,0.7025,23.9943,23.5104,23.4073,1.760082,2023,8,1,3
2023-08-09,25.0192,25.0659,24.9366,24.9832,24.9832,17855858,0.875174,24.0576,23.5143,23.3999,1.757218,2023,8,2,3
2023-08-10,25.2836,25.4015,25.0468,25.1641,25.1641,4701758,0.724144,24.119,23.5357,23.3941,1.753859,2023,8,3,3
2023-08-11,25.0699,25.2485,24.9888,25.167,25.167,9734505,0.01145,24.1874,23.5612,23.3902,1.743844,2023,8,4,3
2023-08-14,25.0199,25.2039,24.8777,25.0615,25.0615,3427261,-0.41934,24.244,23.5904,23.3819,1.749805,2023,8,0,3
2023-08-15,24.9033,25.0907,24.7886,24.9757,24.9757,9662631,-0.342405,24.2971,23.6222,23.3738,1.753464,2023,8,1,3
2023-08-16,24.9067,25.0411,24.7412,24.8754,24.8754,9706192,-0.401449,24.3253,23.653,23.3652,1.725197,2023,8,2,3
2023-08-17,25.2369,25.3456,25.1646,25.2732,25.2732,28760191,1.599125,24.375,23.695,23.3578,1.754598,2023,8,3,3
2023-08-18,25.5393,25.7296,25.2753,25.465,25.465,3599394,0.758858,24.4672,23.7544,23.3516,1.615934,2023,8,4,3
2023-08-21,24.2142,24.5609,23.959,24.3047,24.3047,10904553,-4.556326,24.479,23.7851,23.3365,1.915634,2023,8,0,3
2023-08-22,24.5341,24.645,24.4191,24.5299,24.5299,15512104,0.92656,24.5189,23.8272,23.3242,1.892626,2023,8,1,3
2023-08-23,24.6507,24.7934,24.4407,24.5831,24.5831,10206342,0.216911,24.5732,23.8683,23.3121,1.872436,2023,8,2,3
2023-08-24,24.3538,24.6256,24.2855,24.5567,24.5567,9105852,-0.10749,24.6365,23.8944,23.3017,1.855877,2023,8,3,3
2023-08-25,24.6016,24.7621,24.2354,24.3946,24.3946,5106718,-0.660204,24.6673,23.9235,23.2935,1.816247,2023,8,4,3
2023-08-28,24.762,24.8354,24.7167,24.7901,24.7901,7403053,1.621317,24.7562,23.9776,23.2886,1.660666,2023,8,0,3
2023-08-29,24.9152,25.2584,24.7766,25.1187,25.1187,21303510,1.325497,24.8067,24.0396,23.2857,1.329008,2023,8,1,3
2023-08-30,24.8128,24.8799,24.7301,24.7971,24.7971,9768090,-1.280084,24.8226,24.0872,23.2822,1.330296,2023,8,2,3
2023-08-31,24.928,25.1156,24.737,24.9246,24.9246,11045830,0.514112,24.8416,24.1237,23.2808,1.333353,2023,8,3,3
2023-09-01,24.5268,24.6993,24.3624,24.5349,24.5349,9837786,-1.563754,24.843,24.1607,23.2803,1.382988,2023,9,4,3
2023-09-04,24.1036,24.2533,23.8593,24.0084,24.0084,5658971,-2.145813,24.8137,24.1834,23.2774,1.461443,2023,9,0,3
2023-09-05,23.8455,23.9411,23.6792,23.7745,23.7745,16766254,-0.974348,24.7641,24.2043,23.2762,1.460472,2023,9,1,3
2023-09-06,24.1071,24.2755,23.9103,24.0784,24.0784,13551731,1.278591,24.7189,24.2316,23.2752,1.478687,2023,9,2,3
2023-09-07,24.457,24.573,24.2972,24.413,24.413,40652737,1.38956,24.6813,24.2473,23.2758,1.507165,2023,9,3,3
2023-09-08,24.5743,24.652,24.5069,24.5846,24.5846,4956561,0.702573,24.6522,24.277,23.28,1.51871,2023,9,4,3
2023-09-11,25.0085,25.119,24.7223,24.8321,24.8321,15717648,1.006902,24.6407,24.3096,23.2859,1.536597,2023,9,0,3
2023-09-12,24.8516,25.3051,24.5479,24.9995,24.9995,4129816,0.674327,24.6419,24.3422,23.294,1.542684,2023,9,1,3
2023-09-13,24.7446,24.7901,24.6853,24.7308,24.7308,10702817,-1.074955,24.6347,24.3617,23.3002,1.559541,2023,9,2,3
2023-09-14,24.8747,24.9383,24.8046,24.8682,24.8682,15961186,0.555592,24.6144,24.3833,23.3047,1.519554,2023,9,3,3
2023-09-15,25.223,25.302,25.0624,25.1412,25.1412,2808583,1.097716,24.5983,24.4082,23.3139,1.531123,2023,9,4,3
2023-09-18,25.3088,25.5977,25.1064,25.3946,25.3946,8486005,1.007744,24.6528,24.4411,23.3241,1.120055,2023,9,0,3
2023-09-19,25.6312,25.91,25.5332,25.8113,25.8113,7548335,1.640893,24.7168,24.4805,23.3367,1.154448,2023,9,1,3
2023-09-20,26.0573,26.2681,25.8303,26.041,26.041,6176422,0.889927,24.7897,24.5269,23.3492,1.162865,2023,9,2,3
2023-09-21,26.1585,26.2327,26.055,26.1291,26.1291,10760204,0.338461,24.8683,24.5708,23.3618,1.159013,2023,9,3,3
2023-09-22,26.6555,26.8234,26.3307,26.4976,26.4976,20030639,1.410341,24.9735,24.6248,23.3775,1.159586,2023,9,4,3
2023-09-25,26.2944,26.6837,26.0407,26.4287,26.4287,7770137,-0.259957,25.0554,24.6747,23.3934,1.133071,2023,9,0,3
2023-09-26,26.1423,26.354,25.8115,26.0221,26.0221,11877656,-1.53841,25.1006,24.7169,23.4086,1.180185,2023,9,1,3
2023-09-27,26.155,26.3392,25.7272,25.9096,25.9096,9312075,-0.432381,25.1562,24.7489,23.4213,1.139373,2023,9,2,3
2023-09-28,25.5348,25.6507,25.4578,25.5735,25.5735,10113946,-1.297329,25.1887,24.7747,23.4323,1.186285,2023,9,3,3
2023-09-29,25.1441,25.3619,25.0571,25.2746,25.2746,5145664,-1.168884,25.2256,24.8078,23.4384,1.159503,2023,9,4,3
2023-10-02,25.1448,25.2903,25.0405,25.1858,25.1858,16653791,-0.351282,25.2845,24.8302,23.4441,1.034814,2023,10,0,4
2023-10-03,24.8556,24.9822,24.7276,24.8542,24.8542,12098514,-1.316623,25.3385,24.8526,23.4496,1.058594,2023,10,1,4
2023-10-04,24.7695,24.9138,24.5697,24.7137,24.7137,11291054,-0.565026,25.3703,24.8769,23.457,1.042408,2023,10,2,4
2023-10-05,23.9322,24.0399,23.8813,23.9889,23.9889,7910660,-2.932793,25.3491,24.8909,23.4638,1.204224,2023,10,3,4
2023-10-06,24.207,24.4853,23.7808,24.0573,24.0573,6418706,0.285138,25.3227,24.8965,23.4736,1.193504,2023,10,4,4
2023-10-09,23.9408,24.2577,23.732,24.048,24.048,7253552,-0.038787,25.2835,24.9172,23.4827,1.164954,2023,10,0,4
2023-10-10,23.5785,23.8448,23.4781,23.7437,23.7437,4003537,-1.265536,25.2207,24.9099,23.4893,1.173101,2023,10,1,4
2023-10-11,24.0811,24.1309,23.9254,23.9749,23.9749,3466095,0.97402,25.1829,24.8998,23.4996,1.18673,2023,10,2,4
2023-10-12,24.0828,24.3838,24.0037,24.3039,24.3039,7089352,1.372289,25.1547,24.895,23.5099,1.225641,2023,10,3,4
2023-10-13,23.6838,23.8762,23.5109,23.7031,23.7031,16494738,-2.472087,25.0828,24.8789,23.5178,1.298645,2023,10,4,4
2023-10-16,23.7213,24.0871,23.0679,23.4292,23.4292,6670690,-1.155887,24.9845,24.8556,23.5239,1.275104,2023,10,0,4
2023-10-17,23.1604,23.2051,23.1169,23.1615,23.1615,5344521,-1.142333,24.852,24.8235,23.5259,1.190372,2023,10,1,4
2023-10-18,22.7406,22.8957,22.6881,22.843,22.843,6275338,-1.375303,24.6921,24.7807,23.5246,1.155064,2023,10,2,4
2023-10-19,23.1362,23.2336,23.0442,23.1415,23.1415,7658306,1.307063,24.5427,24.7403,23.5252,1.217177,2023,10,3,4
2023-10-20,23.0779,23.3154,22.8452,23.0826,23.0826,6799919,-0.254574,24.372,24.6986,23.527,1.126105,2023,10,4,4
2023-10-23,23.0153,23.1548,22.8612,23.0005,23.0005,31428047,-0.355624,24.2006,24.6574,23.5319,1.124422,2023,10,0,4
2023-10-24,22.3794,22.5026,22.1975,22.3203,22.3203,24243416,-2.957432,24.0155,24.6043,23.5345,1.221597,2023,10,1,4
2023-10-25,22.464,22.6369,22.3852,22.5578,22.5578,17910064,1.06384,23.8479,24.5579,23.5383,1.286618,2023,10,2,4
2023-10-26,22.308,22.4832,21.9843,22.1584,22.1584,21942466,-1.770466,23.6771,24.4956,23.5416,1.302769,2023,10,3,4
2023-10-27,22.228,22.3392,22.0951,22.2062,22.2062,4582896,0.215888,23.5237,24.4304,23.5451,1.313627,2023,10,4,4
2023-10-30,22.3904,22.5095,22.2068,22.3255,22.3255,4252744,0.537252,23.3807,24.3908,23.5489,1.338579,2023,10,0,4
2023-10-31,22.7484,22.9667,22.5878,22.8057,22.8057,5851791,2.150766,23.2783,24.3564,23.5552,1.458966,2023,10,1,4
2023-11-01,22.488,22.5744,22.2869,22.3729,22.3729,24710790,-1.897946,23.1612,24.3122,23.5601,1.495963,2023,11,2,4
2023-11-02,21.3611,21.5801,21.1642,21.3831,21.3831,11094573,-4.424101,23.031,24.2487,23.5596,1.653258,2023,11,3,4
2023-11-03,21.5092,21.6036,21.3911,21.4853,21.4853,4135345,0.478311,22.9024,24.1905,23.5587,1.659011,2023,11,4,4
2023-11-06,22.0243,22.1876,21.9438,22.1068,22.1068,9650149,2.892589,22.8053,24.1368,23.5625,1.827532,2023,11,0,4
2023-11-07,22.4565,22.6777,22.3258,22.5464,22.5464,9636421,1.988549,22.7454,24.0854,23.5659,1.890557,2023,11,1,4
2023-11-08,22.6996,22.8145,22.5227,22.6373,22.6373,10152387,0.403013,22.6786,24.0422,23.5698,1.87549,2023,11,2,4
2023-11-09,22.4486,22.8435,22.0942,22.4885,22.4885,10530805,-0.657386,22.5878,23.9935,23.5727,1.836466,2023,11,3,4
2023-11-10,22.704,22.8801,22.6061,22.7818,22.7818,6120733,1.304444,22.5417,23.9584,23.5757,1.802939,2023,11,4,4
2023-11-13,22.4065,22.6363,22.2349,22.4643,22.4643,15483773,-1.393736,22.4935,23.9275,23.5766,1.810467,2023,11,0,4
2023-11-14,22.7096,22.9704,22.3863,22.6463,22.6463,6328040,0.810256,22.4677,23.905,23.5766,1.809303,2023,11,1,4
2023-11-15,22.7784,23.1874,22.4277,22.8359,22.8359,8493193,0.837008,22.4674,23.8801,23.577,1.794588,2023,11,2,4
2023-11-16,23.2022,23.3456,23.0697,23.2131,23.2131,16005153,1.65179,22.4709,23.8561,23.5802,1.809258,2023,11,3,4
2023-11-17,24.1819,24.2404,24.122,24.1805,24.1805,9798310,4.167397,22.5258,23.848,23.5876,2.029316,2023,11,4,4
2023-11-20,24.1234,24.38,24.0539,24.3099,24.3099,6290276,0.535197,22.5913,23.8376,23.5974,2.025044,2023,11,0,4
2023-11-21,23.9669,24.3129,23.764,24.1088,24.1088,13313016,-0.827303,22.6807,23.8198,23.6059,1.896841,2023,11,1,4
2023-11-22,24.1204,24.2376,23.9709,24.088,24.088,4864172,-0.086135,22.7572,23.8069,23.6142,1.893189,2023,11,2,4
2023-11-23,23.3686,23.6617,23.1452,23.4377,23.4377,9874948,-2.699773,22.8212,23.7783,23.6194,1.958152,2023,11,3,4
2023-11-24,23.2934,23.491,22.9985,23.1953,23.1953,13499631,-1.034086,22.8707,23.7394,23.6236,1.980772,2023,11,4,4
2023-11-27,23.1488,23.1943,23.0142,23.0596,23.0596,30667109,-0.585172,22.9074,23.6927,23.6301,1.9877,2023,11,0,4
2023-11-28,22.9535,23.1729,22.6689,22.8877,22.8877,13232013,-0.74551,22.9115,23.6342,23.6364,1.941585,2023,11,1,4
2023-11-29,23.1198,23.1869,22.8862,22.9528,22.9528,11225587,0.28441,22.9405,23.5725,23.6427,1.887762,2023,11,2,4
2023-11-30,22.6735,22.749,22.6057,22.6811,22.6811,13635601,-1.183654,23.0054,23.5035,23.6471,1.590646,2023,11,3,4
2023-12-01,23.1393,23.2505,22.9684,23.0794,23.0794,5652090,1.756005,23.0851,23.4351,23.655,1.623213,2023,12,4,4
2023-12-04,23.0343,23.1349,22.9878,23.0883,23.0883,8640997,0.038757,23.1341,23.3683,23.6607,1.51146,2023,12,0,4
2023-12-05,23.3203,23.4321,22.9831,23.0938,23.0938,7895526,0.023635,23.1615,23.3098,23.6677,1.453774,2023,12,1,4
2023-12-06,23.1711,23.2911,22.8697,22.9887,22.9887,10589182,-0.45481,23.1791,23.2513,23.6724,1.457942,2023,12,2,4
2023-12-07,23.054,23.3339,22.7729,23.0529,23.0529,9056729,0.279054,23.2073,23.2009,23.6765,1.447777,2023,12,3,4
2023-12-08,23.3836,23.4611,23.2702,23.3475,23.3475,12582740,1.27815,23.2356,23.1624,23.683,1.44667,2023,12,4,4
2023-12-11,23.1726,23.3189,22.9017,23.0472,23.0472,8365660,-1.286156,23.2647,23.1196,23.6849,1.440885,2023,12,0,4
2023-12-12,22.8157,22.8972,22.7477,22.8291,22.8291,9869847,-0.946459,23.2739,23.0791,23.6877,1.451251,2023,12,1,4
2023-12-13,22.6791,22.8673,22.551,22.7388,22.7388,4133615,-0.395446,23.269,23.0396,23.6883,1.442218,2023,12,2,4
2023-12-14,22.3732,22.5727,22.0966,22.2953,22.2953,9229900,-1.950557,23.2231,23.0057,23.6848,1.448491,2023,12,3,4
2023-12-15,22.0526,22.1223,21.976,22.0457,22.0457,22602582,-1.119566,23.1164,22.9655,23.6812,1.034327,2023,12,4,4
2023-12-18,21.9336,22.0326,21.8186,21.9175,21.9175,10819265,-0.581351,22.9968,22.9229,23.6745,1.007806,2023,12,0,4
2023-12-19,22.1627,22.3272,22.0726,22.2369,22.2369,10169206,1.456961,22.9032,22.8928,23.6698,1.095766,2023,12,1,4
2023-12-20,22.1963,22.4672,22.0798,22.3499,22.3499,27480412,0.508337,22.8163,22.8603,23.6651,1.112592,2023,12,2,4
2023-12-21,22.4592,22.5166,22.3806,22.438,22.438,3813409,0.394112,22.7663,22.8229,23.6603,0.978279,2023,12,3,4
2023-12-22,22.8281,22.9395,22.6348,22.7458,22.7458,5224115,1.371742,22.7438,22.8038,23.6573,1.019086,2023,12,4,4
2023-12-25,22.6936,22.9366,22.4713,22.7141,22.7141,22978802,-0.139234,22.7265,22.7895,23.6526,1.012606,2023,12,0,4
2023-12-26,22.9943,23.1302,22.7278,22.863,22.863,9294510,0.655331,22.7253,22.7835,23.6473,1.011912,2023,12,1,4
2023-12-27,22.7761,22.8854,22.7312,22.8404,22.8404,7053101,-0.098746,22.7197,22.7835,23.645,1.009858,2023,12,2,4
2023-12-28,22.8478,23.0577,22.7351,22.9446,22.9446,4249638,0.456091,22.7328,22.7795,23.6409,0.976395,2023,12,3,4
2023-12-29,22.749,22.9743,22.5299,22.7551,22.7551,12207446,-0.825506,22.7166,22.773,23.6389,0.909016,2023,12,4,4
2024-01-01,21.9304,22.0277,21.8403,21.9376,21.9376,19357129,-3.592758,22.6591,22.7517,23.6309,1.202232,2024,1,0,1
2024-01-02,21.9926,22.1435,21.7745,21.925,21.925,4196003,-0.05723,22.6007,22.7438,23.6208,1.201405,2024,1,1,1
2024-01-03,22.3557,22.5542,22.2272,22.4252,22.4252,10634817,2.281288,22.5725,22.7412,23.6152,1.32642,2024,1,2,1
2024-01-04,22.884,23.0309,22.6133,22.7594,22.7594,8462347,1.490309,22.5578,22.7532,23.612,1.372248,2024,1,3,1
2024-01-05,23.2871,23.4065,22.9869,23.1054,23.1054,12121188,1.519916,22.5457,22.7712,23.6124,1.38561,2024,1,4,1
2024-01-08,23.5407,23.7117,23.3733,23.5443,23.5443,5611533,1.899977,22.5706,22.7956,23.6153,1.417934,2024,1,0,1
2024-01-09,23.6957,23.8363,23.4379,23.5778,23.5778,17437514,0.142252,22.608,22.811,23.6189,1.395708,2024,1,1,1
2024-01-10,23.5496,23.7206,23.4788,23.6495,23.6495,14699119,0.304012,22.6535,22.8365,23.6213,1.389522,2024,1,2,1
2024-01-11,23.532,23.6005,23.3631,23.4313,23.4313,7632194,-0.922904,22.7103,22.8775,23.6204,1.322995,2024,1,3,1
2024-01-12,23.4235,23.5304,23.2192,23.3258,23.3258,7661322,-0.450235,22.7743,22.9143,23.6164,1.294496,2024,1,4,1
2024-01-15,23.6314,23.8408,23.3414,23.5501,23.5501,8775420,0.961617,22.856,22.9432,23.6147,1.285742,2024,1,0,1
2024-01-16,23.9786,24.1038,23.8549,23.9801,23.9801,6813796,1.826005,22.9431,22.9718,23.6154,1.304705,2024,1,1,1
2024-01-17,23.6437,24.0886,23.4835,23.9265,23.9265,6405981,-0.223618,23.0219,22.9976,23.6189,1.311348,2024,1,2,1
2024-01-18,23.7019,23.8816,23.5835,23.7629,23.7629,7738964,-0.68368,23.0882,23.0231,23.623,1.331416,2024,1,3,1
2024-01-19,23.7052,23.8983,23.572,23.7647,23.7647,21088023,0.00772,23.1391,23.0428,23.6253,1.308129,2024,1,4,1
2024-01-22,23.888,24.1343,23.736,23.9818,23.9818,16673167,0.913425,23.2025,23.0731,23.6259,1.31376,2024,1,0,1
2024-01-23,23.4727,23.6776,23.2564,23.4612,23.4612,20236848,-2.170776,23.2324,23.0894,23.626,1.41905,2024,1,1,1
2024-01-24,22.6248,22.7561,22.5316,22.6627,22.6627,17026300,-3.403362,23.2236,23.086,23.6232,1.62554,2024,1,2,1
2024-01-25,22.4273,22.551,22.378,22.5015,22.5015,4678349,-0.711297,23.2014,23.0717,23.6196,1.62826,2024,1,3,1
2024-01-26,22.0254,22.1847,21.9601,22.1191,22.1191,10501833,-1.699707,23.1696,23.0305,23.6135,1.660605,2024,1,4,1
2024-01-29,21.9259,22.1288,21.7863,21.9888,21.9888,16017532,-0.588793,23.1722,22.9841,23.6082,1.453741,2024,1,0,1
2024-01-30,22.0801,22.1756,21.8863,21.9814,21.9814,3785543,-0.033636,23.175,22.9415,23.602,1.453683,2024,1,1,1
2024-01-31,21.816,21.9333,21.7568,21.8739,21.8739,12873680,-0.489357,23.1474,22.8972,23.5961,1.355866,2024,1,2,1
2024-02-01,22.3487,22.4565,22.2872,22.3949,22.3949,47230719,2.381742,23.1292,22.8764,23.5927,1.424359,2024,2,3,1
2024-02-02,22.4978,22.6348,22.4022,22.539,22.539,17062614,0.643621,23.1009,22.8633,23.589,1.3858,2024,2,4,1
2024-02-05,22.704,22.8835,22.4939,22.6732,22.6732,20900271,0.595549,23.0573,22.8555,23.586,1.314863,2024,2,0,1
2024-02-06,22.957,23.0122,22.86,22.9152,22.9152,11045636,1.067142,23.0242,22.8561,23.5849,1.342764,2024,2,1,1
2024-02-07,22.275,22.641,22.1847,22.5496,22.5496,18935337,-1.595276,22.9692,22.848,23.5821,1.376897,2024,2,2,1
2024-02-08,23.0284,23.1796,22.7841,22.9347,22.9347,6946577,1.707597,22.9444,22.8531,23.5813,1.431652,2024,2,3,1
2024-02-09,23.0666,23.2682,22.7345,22.9349,22.9349,12898809,0.000876,22.9248,22.8502,23.5811,1.42935,2024,2,4,1
2024-02-12,23.0955,23.3089,22.9801,23.1929,23.1929,14483478,1.125242,22.907,22.8523,23.5826,1.436046,2024,2,0,1
2024-02-13,22.7539,22.9472,22.6498,22.8427,22.8427,12439419,-1.510195,22.8501,22.8473,23.5794,1.397899,2024,2,1,1
2024-02-14,22.3001,22.4425,22.1982,22.3403,22.3403,25544558,-2.199205,22.7708,22.8343,23.5728,1.465349,2024,2,2,1
2024-02-15,22.5864,22.7096,22.5318,22.6549,22.6549,7398011,1.407913,22.7154,22.8263,23.5683,1.512806,2024,2,3,1
2024-02-16,22.8378,23.0331,22.6222,22.8173,22.8173,8168930,0.717105,22.668,22.8157,23.5633,1.526863,2024,2,4,1
2024-02-19,22.3655,22.634,22.2733,22.541,22.541,10548339,-1.210869,22.596,22.8056,23.5575,1.519784,2024,2,0,1
2024-02-20,22.1857,22.4276,22.044,22.2853,22.2853,5302915,-1.134328,22.5372,22.7947,23.5484,1.46941,2024,2,1,1
2024-02-21,22.8452,22.8906,22.6603,22.7054,22.7054,12558794,1.884939,22.5393,22.7941,23.5408,1.341694,2024,2,2,1
2024-02-22,22.2532,22.4416,22.1482,22.3362,22.3362,3795205,-1.626283,22.531,22.7949,23.5315,1.382838,2024,2,3,1
2024-02-23,23.0442,23.1512,22.8236,22.9301,22.9301,22761125,2.659234,22.5716,22.8126,23.5245,1.447455,2024,2,4,1
2024-02-26,22.6854,22.7709,22.5679,22.6532,22.6532,10238218,-1.207553,22.6048,22.8273,23.519,1.471395,2024,2,0,1
2024-02-27,22.7432,22.9894,22.6633,22.909,22.909,7159342,1.128858,22.6512,22.8407,23.5168,1.486262,2024,2,1,1
2024-02-28,22.8881,22.9382,22.7801,22.8301,22.8301,5184209,-0.34422,22.699,22.8503,23.5163,1.48298,2024,2,2,1
2024-02-29,23.0618,23.1184,23.0161,23.0727,23.0727,8411071,1.062591,22.7329,22.863,23.5167,1.409504,2024,2,3,1
2024-03-01,22.8742,23.2199,22.5708,22.9159,22.9159,13744250,-0.679386,22.7517,22.8664,23.5132,1.416573,2024,3,4,1
2024-03-04,22.9183,23.0898,22.7245,22.8958,22.8958,11307895,-0.087767,22.7629,22.8701,23.5057,1.412034,2024,3,0,1
2024-03-05,22.9901,23.1112,22.8256,22.9465,22.9465,5470373,0.22137,22.7644,22.8717,23.4973,1.392764,2024,3,1,1
2024-03-06,22.7016,22.7547,22.5847,22.6376,22.6376,6129767,-1.346389,22.7688,22.8677,23.4866,1.37865,2024,3,2,1
2024-03-07,23.0398,23.1926,22.7795,22.9317,22.9317,14908417,1.29926,22.7687,22.8674,23.4807,1.3553,2024,3,3,1
2024-03-08,22.8294,22.9273,22.6945,22.7922,22.7922,5821082,-0.608188,22.7615,22.8682,23.4752,1.362295,2024,3,4,1
2024-03-11,22.6299,22.7989,22.5863,22.7551,22.7551,8563569,-0.162992,22.7396,22.8845,23.471,1.335366,2024,3,0,1
2024-03-12,22.4153,22.5309,22.3422,22.4578,22.4578,10897736,-1.306372,22.7204,22.8952,23.4664,1.324666,2024,3,1,1
2024-03-13,21.8979,21.9458,21.5957,21.6431,21.6431,16910326,-3.627716,22.6855,22.8795,23.4579,1.475109,2024,3,2,1
2024-03-14,21.7089,22.0784,21.2778,21.6462,21.6462,13427217,0.014423,22.6351,22.8573,23.4503,1.429966,2024,3,3,1
2024-03-15,22.7082,22.7721,22.4318,22.495,22.495,6579414,3.921328,22.619,22.8451,23.4503,1.695128,2024,3,4,1
2024-03-18,22.9367,23.0318,22.7149,22.8094,22.8094,3242054,1.397549,22.6324,22.8304,23.4505,1.702049,2024,3,0,1
2024-03-19,22.8687,23.0846,22.6308,22.8466,22.8466,5876539,0.162826,22.6605,22.8157,23.4526,1.678172,2024,3,1,1
2024-03-20,22.8273,22.8705,22.7567,22.7998,22.7998,24545423,-0.204503,22.6652,22.7987,23.4539,1.627967,2024,3,2,1
2024-03-21,22.8489,23.0238,22.6773,22.8522,22.8522,28150401,0.229702,22.691,22.7872,23.4519,1.580595,2024,3,3,1
2024-03-22,22.9233,23.1308,22.8766,23.0838,23.0838,28817884,1.013327,22.6987,22.7823,23.4527,1.481505,2024,3,4,1
2024-03-25,22.7171,22.8721,22.5605,22.7155,22.7155,9435976,-1.595582,22.7018,22.7656,23.4558,1.501166,2024,3,0,1
2024-03-26,23.2555,23.3502,23.0492,23.1434,23.1434,3761706,1.884086,22.7135,22.7489,23.4614,1.539421,2024,3,1,1
